staff_id,name,username,email,position,position_level,styles,industries,software,citizenship,residence,offboarded_at,created_at
10868,Cade Gonzales,cade.gonzales,cade.gonzales@domain.com,PROJECTMANAGER,4,"[Minimalistic, Corporate, Modern]",[Branding],[Other],#N/A,#N/A,6/27/2023 2:04:51,1/4/2018 2:04:51
10869,Hadley Hernandez,hadley.hernandez,hadley.hernandez@domain.com,PROJECTMANAGER,4,[],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:05:00,1/4/2018 2:05:00
10870,Mason Delgado,mason.delgado,mason.delgado@domain.com,SPECIALIST,1,[],[Film],[Other],#N/A,#N/A,6/27/2023 2:05:08,1/4/2018 2:05:08
10871,Alani Golden,alani.golden,alani.golden@domain.com,,,"[Minimalistic, Corporate, Modern]",,[Other],#N/A,#N/A,6/27/2023 2:05:17,1/4/2018 2:05:17
10872,Amias Murray,amias.murray,amias.murray@domain.com,SPECIALIST,5,[Corporate],[Film],[PowerPoint],#N/A,#N/A,6/27/2023 2:05:25,1/4/2018 2:05:25
10873,Faith Berger,faith.berger,faith.berger@domain.com,ADMIN,3,[],[Branding],[PowerPoint],#N/A,#N/A,6/27/2023 2:05:34,1/4/2018 2:05:34
10874,Byron Young,byron.young,byron.young@domain.com,DESIGN_DIRECTOR,2,[Other],,[],#N/A,#N/A,6/27/2023 2:05:43,1/4/2018 2:05:43
10875,Zoey Medrano,zoey.medrano,zoey.medrano@domain.com,ADMIN,4,[Original],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:05:51,1/4/2018 2:05:51
10876,Arian Houston,arian.houston,arian.houston@domain.com,CORE,5,,,[PowerPoint],#N/A,#N/A,6/27/2023 2:06:00,1/4/2018 2:06:00
10877,Lylah Ahmed,lylah.ahmed,lylah.ahmed@domain.com,CORE,1,[Original],"[Finance, Technology, Corporate]",[],#N/A,#N/A,6/27/2023 2:06:09,1/4/2018 2:06:09
10878,Harry Huerta,harry.huerta,harry.huerta@domain.com,SPECIALIST,3,"[Minimalistic, Corporate, Modern]",[Other],[PowerPoint],#N/A,#N/A,6/27/2023 2:06:17,1/4/2018 2:06:17
10879,Dulce Davenport,dulce.davenport,dulce.davenport@domain.com,SPECIALIST,4,[],[Other],[PowerPoint],#N/A,#N/A,6/27/2023 2:06:26,1/4/2018 2:06:26
10880,Dariel Parker,dariel.parker,dariel.parker@domain.com,SPECIALIST,1,[Original],[Film],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:06:35,1/4/2018 2:06:35
10881,Aubrey Ibarra,aubrey.ibarra,aubrey.ibarra@domain.com,DESIGN_DIRECTOR,5,[Other],[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:06:43,1/4/2018 2:06:43
10882,Asa Colon,asa.colon,asa.colon@domain.com,PROJECTMANAGER,1,"[Minimalistic, Corporate, Modern]",[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:06:52,1/4/2018 2:06:52
10883,Remy Bender,remy.bender,remy.bender@domain.com,SPECIALIST,3,[Other],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:07:00,1/4/2018 2:07:00
10884,Zavier Olson,zavier.olson,zavier.olson@domain.com,ADMIN,3,[Corporate],[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:07:09,1/4/2018 2:07:09
10885,Isabel McGuire,isabel.mcguire,isabel.mcguire@domain.com,DESIGN_DIRECTOR,1,[Original],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:07:18,1/4/2018 2:07:18
10886,Casey Khan,casey.khan,casey.khan@domain.com,ADMIN,5,[Corporate],[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:07:26,1/4/2018 2:07:26
10887,Mabel Hodges,mabel.hodges,mabel.hodges@domain.com,CORE,2,[Corporate],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:07:35,1/4/2018 2:07:35
10888,Alonzo Potts,alonzo.potts,alonzo.potts@domain.com,ADMIN,3,[Corporate],[Branding],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:07:44,1/4/2018 2:07:44
10889,Ellison Aguirre,ellison.aguirre,ellison.aguirre@domain.com,ADMIN,4,[Other],[Branding],[],#N/A,#N/A,6/27/2023 2:07:52,1/4/2018 2:07:52
10890,Andy Cortez,andy.cortez,andy.cortez@domain.com,SPECIALIST,4,[Other],"[Finance, Technology, Corporate]",[PowerPoint],#N/A,#N/A,6/27/2023 2:08:01,1/4/2018 2:08:01
10891,Haven Boyle,haven.boyle,haven.boyle@domain.com,DESIGN_DIRECTOR,1,[Corporate],[Film],[],#N/A,#N/A,6/27/2023 2:08:10,1/4/2018 2:08:10
10892,Robin Middleton,robin.middleton,robin.middleton@domain.com,CORE,4,[Original],"[Finance, Technology, Corporate]",[Other],#N/A,#N/A,6/27/2023 2:08:18,1/4/2018 2:08:18
10893,Madalyn Diaz,madalyn.diaz,madalyn.diaz@domain.com,ADMIN,4,[Original],[Film],[Other],#N/A,#N/A,6/27/2023 2:08:27,1/4/2018 2:08:27
10894,Nathan Escobar,nathan.escobar,nathan.escobar@domain.com,SPECIALIST,4,,"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:08:36,1/4/2018 2:08:36
10895,Erin Franklin,erin.franklin,erin.franklin@domain.com,ADMIN,2,[],,[PowerPoint],#N/A,#N/A,6/27/2023 2:08:44,1/4/2018 2:08:44
10896,Simon White,simon.white,simon.white@domain.com,ADMIN,2,"[Minimalistic, Corporate, Modern]",[Other],[],#N/A,#N/A,6/27/2023 2:08:53,1/4/2018 2:08:53
10897,Layla Elliott,layla.elliott,layla.elliott@domain.com,DESIGN_DIRECTOR,1,[Original],"[Finance, Technology, Corporate]",[],#N/A,#N/A,6/27/2023 2:09:01,1/4/2018 2:09:01
10898,Blake Wall,blake.wall,blake.wall@domain.com,CORE,5,[],,[],#N/A,#N/A,6/27/2023 2:09:10,1/4/2018 2:09:10
10899,Jayda Stevens,jayda.stevens,jayda.stevens@domain.com,ADMIN,5,[],[Branding],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:09:19,1/4/2018 2:09:19
10900,Zachary Hopkins,zachary.hopkins,zachary.hopkins@domain.com,CORE,3,[Corporate],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:09:27,1/4/2018 2:09:27
10901,Gabriela Randall,gabriela.randall,gabriela.randall@domain.com,ADMIN,1,,[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:09:36,1/4/2018 2:09:36
10902,Trenton Lang,trenton.lang,trenton.lang@domain.com,DESIGN_DIRECTOR,5,[Original],[Branding],[PowerPoint],#N/A,#N/A,6/27/2023 2:09:45,1/4/2018 2:09:45
10903,Amirah Morgan,amirah.morgan,amirah.morgan@domain.com,PROJECTMANAGER,1,,,[],#N/A,#N/A,6/27/2023 2:09:53,1/4/2018 2:09:53
10904,Hunter Lindsey,hunter.lindsey,hunter.lindsey@domain.com,,,[Other],[Branding],[],#N/A,#N/A,6/27/2023 2:10:02,1/4/2018 2:10:02
10905,Colette Moses,colette.moses,colette.moses@domain.com,PROJECTMANAGER,4,[Original],,[PowerPoint],#N/A,#N/A,6/27/2023 2:10:11,1/4/2018 2:10:11
10906,Niklaus Owen,niklaus.owen,niklaus.owen@domain.com,ADMIN,1,[Corporate],"[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:10:19,1/4/2018 2:10:19
10907,Mikayla Baxter,mikayla.baxter,mikayla.baxter@domain.com,SPECIALIST,5,[],[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:10:28,1/4/2018 2:10:28
10908,Tomas Hampton,tomas.hampton,tomas.hampton@domain.com,PROJECTMANAGER,5,,,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:10:36,1/4/2018 2:10:36
10909,Leona Johnson,leona.johnson,leona.johnson@domain.com,PROJECTMANAGER,1,,"[Finance, Technology, Corporate]",[PowerPoint],#N/A,#N/A,6/27/2023 2:10:45,1/4/2018 2:10:45
10910,Noah Correa,noah.correa,noah.correa@domain.com,SPECIALIST,4,[],"[Lifestyle, Marketing]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:10:54,1/4/2018 2:10:54
10911,Valery Stein,valery.stein,valery.stein@domain.com,DESIGN_DIRECTOR,2,[],[Film],[],#N/A,#N/A,6/27/2023 2:11:02,1/4/2018 2:11:02
10912,Creed McIntyre,creed.mcintyre,creed.mcintyre@domain.com,SPECIALIST,5,[Original],[Other],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:11:11,1/4/2018 2:11:11
10913,Rebekah Jefferson,rebekah.jefferson,rebekah.jefferson@domain.com,,,,[Other],[],#N/A,#N/A,6/27/2023 2:11:20,1/4/2018 2:11:20
10914,Raylan Cuevas,raylan.cuevas,raylan.cuevas@domain.com,PROJECTMANAGER,4,,"[Lifestyle, Marketing]",[Other],#N/A,#N/A,6/27/2023 2:11:28,1/4/2018 2:11:28
10915,Adele Parsons,adele.parsons,adele.parsons@domain.com,ADMIN,1,[Other],"[Lifestyle, Marketing]",[],#N/A,#N/A,6/27/2023 2:11:37,1/4/2018 2:11:37
10916,Lewis Daniels,lewis.daniels,lewis.daniels@domain.com,PROJECTMANAGER,4,"[Minimalistic, Corporate, Modern]",[Other],[Other],#N/A,#N/A,6/27/2023 2:11:46,1/4/2018 2:11:46
10917,Ember Patel,ember.patel,ember.patel@domain.com,CORE,5,[Original],[Other],[],#N/A,#N/A,6/27/2023 2:11:54,1/4/2018 2:11:54
10918,Parker Howell,parker.howell,parker.howell@domain.com,CORE,1,[Original],[Other],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:12:03,1/4/2018 2:12:03
10919,Mckenna Bullock,mckenna.bullock,mckenna.bullock@domain.com,,,[Corporate],"[Finance, Technology, Corporate]",[],#N/A,#N/A,6/27/2023 2:12:12,1/4/2018 2:12:12
10920,Ben Moyer,ben.moyer,ben.moyer@domain.com,,,[Other],[Branding],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:12:20,1/4/2018 2:12:20
10921,Zola McDaniel,zola.mcdaniel,zola.mcdaniel@domain.com,ADMIN,5,[Other],[Film],[PowerPoint],#N/A,#N/A,6/27/2023 2:12:29,1/4/2018 2:12:29
10922,Major Dorsey,major.dorsey,major.dorsey@domain.com,PROJECTMANAGER,5,[],"[Finance, Technology, Corporate]",[PowerPoint],#N/A,#N/A,6/27/2023 2:12:37,1/4/2018 2:12:37
10923,Addyson McClain,addyson.mcclain,addyson.mcclain@domain.com,CORE,5,[Other],[Film],[Other],#N/A,#N/A,6/27/2023 2:12:46,1/4/2018 2:12:46
10924,Mitchell Wong,mitchell.wong,mitchell.wong@domain.com,CORE,5,"[Minimalistic, Corporate, Modern]",[Film],[Other],#N/A,#N/A,6/27/2023 2:12:55,1/4/2018 2:12:55
10925,Adelaide Salas,adelaide.salas,adelaide.salas@domain.com,,,"[Minimalistic, Corporate, Modern]",[Other],[PowerPoint],#N/A,#N/A,6/27/2023 2:13:03,1/4/2018 2:13:03
10926,Zaiden Brandt,zaiden.brandt,zaiden.brandt@domain.com,DESIGN_DIRECTOR,1,[Corporate],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:13:12,1/4/2018 2:13:12
10927,Loretta Rangel,loretta.rangel,loretta.rangel@domain.com,DESIGN_DIRECTOR,5,[Corporate],[Branding],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:13:21,1/4/2018 2:13:21
10928,Saint Medina,saint.medina,saint.medina@domain.com,,,"[Minimalistic, Corporate, Modern]","[Lifestyle, Marketing]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:13:29,1/4/2018 2:13:29
10929,Elliana Banks,elliana.banks,elliana.banks@domain.com,SPECIALIST,5,,"[Finance, Technology, Corporate]",[],#N/A,#N/A,6/27/2023 2:13:38,1/4/2018 2:13:38
10930,Martin Lester,martin.lester,martin.lester@domain.com,SPECIALIST,4,[Other],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:13:47,1/4/2018 2:13:47
10931,Averi Strickland,averi.strickland,averi.strickland@domain.com,ADMIN,4,[Original],,[],#N/A,#N/A,6/27/2023 2:13:55,1/4/2018 2:13:55
10932,Keegan Ford,keegan.ford,keegan.ford@domain.com,SPECIALIST,4,,"[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:14:04,1/4/2018 2:14:04
10933,Alexandra Lewis,alexandra.lewis,alexandra.lewis@domain.com,,,[],[Other],[PowerPoint],#N/A,#N/A,6/27/2023 2:14:12,1/4/2018 2:14:12
10934,Wyatt Moore,wyatt.moore,wyatt.moore@domain.com,SPECIALIST,2,"[Minimalistic, Corporate, Modern]",,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:14:21,1/4/2018 2:14:21
10935,Emily Cameron,emily.cameron,emily.cameron@domain.com,ADMIN,5,[Other],"[Lifestyle, Marketing]",[],#N/A,#N/A,6/27/2023 2:14:30,1/4/2018 2:14:30
10936,Rayan Chandler,rayan.chandler,rayan.chandler@domain.com,PROJECTMANAGER,1,[Original],"[Finance, Technology, Corporate]",[Other],#N/A,#N/A,6/27/2023 2:14:38,1/4/2018 2:14:38
10937,Viviana Clark,viviana.clark,viviana.clark@domain.com,SPECIALIST,5,,[Branding],[PowerPoint],#N/A,#N/A,6/27/2023 2:14:47,1/4/2018 2:14:47
10938,John Hunt,john.hunt,john.hunt@domain.com,CORE,5,,[Other],[],#N/A,#N/A,6/27/2023 2:14:56,1/4/2018 2:14:56
10939,Genevieve Carr,genevieve.carr,genevieve.carr@domain.com,ADMIN,4,,"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:15:04,1/4/2018 2:15:04
10940,Kash Huerta,kash.huerta,kash.huerta@domain.com,,,[Original],"[Lifestyle, Marketing]",[PowerPoint],#N/A,#N/A,6/27/2023 2:15:13,1/4/2018 2:15:13
10941,Dulce Solis,dulce.solis,dulce.solis@domain.com,,,[],"[Lifestyle, Marketing]",[Other],#N/A,#N/A,6/27/2023 2:15:22,1/4/2018 2:15:22
10942,Ronin Burgess,ronin.burgess,ronin.burgess@domain.com,DESIGN_DIRECTOR,3,[Corporate],[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:15:30,1/4/2018 2:15:30
10943,Emory Weber,emory.weber,emory.weber@domain.com,,,[Original],[Branding],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:15:39,1/4/2018 2:15:39
10944,Crew Juarez,crew.juarez,crew.juarez@domain.com,,,[Corporate],"[Lifestyle, Marketing]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:15:48,1/4/2018 2:15:48
10945,Juliet Ramos,juliet.ramos,juliet.ramos@domain.com,CORE,4,[Corporate],[Branding],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:15:56,1/4/2018 2:15:56
10946,Angel Jones,angel.jones,angel.jones@domain.com,CORE,4,[Other],"[Lifestyle, Marketing]",[PowerPoint],#N/A,#N/A,6/27/2023 2:16:05,1/4/2018 2:16:05
10947,Sophia Pena,sophia.pena,sophia.pena@domain.com,SPECIALIST,2,"[Minimalistic, Corporate, Modern]",[Other],[Other],#N/A,#N/A,6/27/2023 2:16:13,1/4/2018 2:16:13
10948,Marcus Branch,marcus.branch,marcus.branch@domain.com,PROJECTMANAGER,5,[Corporate],"[Lifestyle, Marketing]",[PowerPoint],#N/A,#N/A,6/27/2023 2:16:22,1/4/2018 2:16:22
10949,Luisa Villarreal,luisa.villarreal,luisa.villarreal@domain.com,PROJECTMANAGER,5,[Other],[Branding],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:16:31,1/4/2018 2:16:31
10950,Nikolai Esquivel,nikolai.esquivel,nikolai.esquivel@domain.com,ADMIN,5,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:16:39,1/4/2018 2:16:39
10951,Jaylee Huffman,jaylee.huffman,jaylee.huffman@domain.com,SPECIALIST,2,[],,[PowerPoint],#N/A,#N/A,6/27/2023 2:16:48,1/4/2018 2:16:48
10952,Chris Buckley,chris.buckley,chris.buckley@domain.com,ADMIN,1,[Other],,[Other],#N/A,#N/A,6/27/2023 2:16:57,1/4/2018 2:16:57
10953,Theodora Allison,theodora.allison,theodora.allison@domain.com,DESIGN_DIRECTOR,2,[Other],,[PowerPoint],#N/A,#N/A,6/27/2023 2:17:05,1/4/2018 2:17:05
10954,Dennis Bauer,dennis.bauer,dennis.bauer@domain.com,CORE,1,[Other],"[Finance, Technology, Corporate]",[Other],#N/A,#N/A,6/27/2023 2:17:14,1/4/2018 2:17:14
10955,Haley Reynolds,haley.reynolds,haley.reynolds@domain.com,SPECIALIST,1,[Other],"[Finance, Technology, Corporate]",[PowerPoint],#N/A,#N/A,6/27/2023 2:17:23,1/4/2018 2:17:23
10956,Vincent Hartman,vincent.hartman,vincent.hartman@domain.com,PROJECTMANAGER,2,[Corporate],"[Lifestyle, Marketing]",[PowerPoint],#N/A,#N/A,6/27/2023 2:17:31,1/4/2018 2:17:31
10957,Kennedi Petersen,kennedi.petersen,kennedi.petersen@domain.com,ADMIN,1,[Corporate],[Branding],[Other],#N/A,#N/A,6/27/2023 2:17:40,1/4/2018 2:17:40
10958,Samson Logan,samson.logan,samson.logan@domain.com,PROJECTMANAGER,4,[Original],"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:17:48,1/4/2018 2:17:48
10959,Kora Solomon,kora.solomon,kora.solomon@domain.com,ADMIN,1,,[Other],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:17:57,1/4/2018 2:17:57
10960,Musa Duncan,musa.duncan,musa.duncan@domain.com,ADMIN,5,[],,[PowerPoint],#N/A,#N/A,6/27/2023 2:18:06,1/4/2018 2:18:06
10961,Elise Prince,elise.prince,elise.prince@domain.com,ADMIN,1,[Other],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:18:14,1/4/2018 2:18:14
10962,Aron Mullen,aron.mullen,aron.mullen@domain.com,SPECIALIST,2,[Original],[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:18:23,1/4/2018 2:18:23
10963,Shay Dickerson,shay.dickerson,shay.dickerson@domain.com,,,[Corporate],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:18:32,1/4/2018 2:18:32
10964,Flynn Curtis,flynn.curtis,flynn.curtis@domain.com,,,[Other],"[Finance, Technology, Corporate]",[Other],#N/A,#N/A,6/27/2023 2:18:40,1/4/2018 2:18:40
10965,Alexis Leach,alexis.leach,alexis.leach@domain.com,SPECIALIST,3,[],,[PowerPoint],#N/A,#N/A,6/27/2023 2:18:49,1/4/2018 2:18:49
10966,Westin Lang,westin.lang,westin.lang@domain.com,ADMIN,5,[Corporate],"[Finance, Technology, Corporate]",[],#N/A,#N/A,6/27/2023 2:18:58,1/4/2018 2:18:58
10967,Amirah Carroll,amirah.carroll,amirah.carroll@domain.com,CORE,1,[Original],[Branding],[Other],#N/A,#N/A,6/27/2023 2:19:06,1/4/2018 2:19:06
10968,Oscar Lopez,oscar.lopez,oscar.lopez@domain.com,CORE,3,[Corporate],[Branding],[],#N/A,#N/A,6/27/2023 2:19:15,1/4/2018 2:19:15
10969,Gianna Melton,gianna.melton,gianna.melton@domain.com,CORE,4,[Corporate],[Branding],[Other],#N/A,#N/A,6/27/2023 2:19:24,1/4/2018 2:19:24
10970,Lennon Tran,lennon.tran,lennon.tran@domain.com,PROJECTMANAGER,2,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]",[Other],#N/A,#N/A,6/27/2023 2:19:32,1/4/2018 2:19:32
10971,Kylie Ryan,kylie.ryan,kylie.ryan@domain.com,ADMIN,4,[],"[Lifestyle, Marketing]",[Other],#N/A,#N/A,6/27/2023 2:19:41,1/4/2018 2:19:41
10972,Timothy Osborne,timothy.osborne,timothy.osborne@domain.com,ADMIN,4,[Other],[Film],[],#N/A,#N/A,6/27/2023 2:19:49,1/4/2018 2:19:49
10973,Shelby Portillo,shelby.portillo,shelby.portillo@domain.com,,,,"[Finance, Technology, Corporate]",[PowerPoint],#N/A,#N/A,6/27/2023 2:19:58,1/4/2018 2:19:58
10974,Wallace Best,wallace.best,wallace.best@domain.com,CORE,4,[],[Film],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:20:07,1/4/2018 2:20:07
10975,Lexie Underwood,lexie.underwood,lexie.underwood@domain.com,DESIGN_DIRECTOR,2,[Other],[Other],[],#N/A,#N/A,6/27/2023 2:20:15,1/4/2018 2:20:15
10976,Reece Landry,reece.landry,reece.landry@domain.com,SPECIALIST,2,[Original],,[Other],#N/A,#N/A,6/27/2023 2:20:24,1/4/2018 2:20:24
10977,Brynleigh Krueger,brynleigh.krueger,brynleigh.krueger@domain.com,DESIGN_DIRECTOR,5,[Other],[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:20:33,1/4/2018 2:20:33
10978,Jones Lugo,jones.lugo,jones.lugo@domain.com,,,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]",[Other],#N/A,#N/A,6/27/2023 2:20:41,1/4/2018 2:20:41
10979,Kaylie Horn,kaylie.horn,kaylie.horn@domain.com,ADMIN,3,[Corporate],[Branding],[PowerPoint],#N/A,#N/A,6/27/2023 2:20:50,1/4/2018 2:20:50
10980,Wilson Skinner,wilson.skinner,wilson.skinner@domain.com,PROJECTMANAGER,4,[Corporate],"[Finance, Technology, Corporate]",[Other],#N/A,#N/A,6/27/2023 2:20:59,1/4/2018 2:20:59
10981,Mara Newman,mara.newman,mara.newman@domain.com,ADMIN,1,[Corporate],[Film],[Other],#N/A,#N/A,6/27/2023 2:21:07,1/4/2018 2:21:07
10982,Anderson Cochran,anderson.cochran,anderson.cochran@domain.com,DESIGN_DIRECTOR,5,"[Minimalistic, Corporate, Modern]",[Other],[PowerPoint],#N/A,#N/A,6/27/2023 2:21:16,1/4/2018 2:21:16
10983,Alma Crane,alma.crane,alma.crane@domain.com,DESIGN_DIRECTOR,3,[Other],[Other],[Other],#N/A,#N/A,6/27/2023 2:21:24,1/4/2018 2:21:24
10984,Fox Barry,fox.barry,fox.barry@domain.com,CORE,2,"[Minimalistic, Corporate, Modern]",,[Other],#N/A,#N/A,6/27/2023 2:21:33,1/4/2018 2:21:33
10985,Waverly Vazquez,waverly.vazquez,waverly.vazquez@domain.com,SPECIALIST,2,[Corporate],[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:21:42,1/4/2018 2:21:42
10986,Jesse Beck,jesse.beck,jesse.beck@domain.com,CORE,2,[Corporate],"[Finance, Technology, Corporate]",[],#N/A,#N/A,6/27/2023 2:21:50,1/4/2018 2:21:50
10987,Gia Cabrera,gia.cabrera,gia.cabrera@domain.com,SPECIALIST,4,,[Film],[PowerPoint],#N/A,#N/A,6/27/2023 2:21:59,1/4/2018 2:21:59
10988,Cade Lynch,cade.lynch,cade.lynch@domain.com,DESIGN_DIRECTOR,4,,"[Lifestyle, Marketing]",[],#N/A,#N/A,6/27/2023 2:22:08,1/4/2018 2:22:08
10989,Malia Solis,malia.solis,malia.solis@domain.com,,,[],[Other],[PowerPoint],#N/A,#N/A,6/27/2023 2:22:16,1/4/2018 2:22:16
10990,Ronin Sweeney,ronin.sweeney,ronin.sweeney@domain.com,PROJECTMANAGER,5,[],"[Finance, Technology, Corporate]",[Other],#N/A,#N/A,6/27/2023 2:22:25,1/4/2018 2:22:25
10991,Yara Munoz,yara.munoz,yara.munoz@domain.com,CORE,3,[],[Branding],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:22:34,1/4/2018 2:22:34
10992,Justin Mejia,justin.mejia,justin.mejia@domain.com,SPECIALIST,5,,"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:22:42,1/4/2018 2:22:42
10993,Saylor Pope,saylor.pope,saylor.pope@domain.com,CORE,3,[Original],[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:22:51,1/4/2018 2:22:51
10994,Gunnar Chandler,gunnar.chandler,gunnar.chandler@domain.com,,,[Other],[Other],[PowerPoint],#N/A,#N/A,6/27/2023 2:23:00,1/4/2018 2:23:00
10995,Viviana Barron,viviana.barron,viviana.barron@domain.com,CORE,1,,[Film],[PowerPoint],#N/A,#N/A,6/27/2023 2:23:08,1/4/2018 2:23:08
10996,Dustin Schultz,dustin.schultz,dustin.schultz@domain.com,PROJECTMANAGER,4,[],[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:23:17,1/4/2018 2:23:17
10997,Briella Hunt,briella.hunt,briella.hunt@domain.com,ADMIN,1,[Other],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:23:25,1/4/2018 2:23:25
10998,Jesus Yang,jesus.yang,jesus.yang@domain.com,,,[],"[Lifestyle, Marketing]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:23:34,1/4/2018 2:23:34
10999,Angelina Mullen,angelina.mullen,angelina.mullen@domain.com,DESIGN_DIRECTOR,3,"[Minimalistic, Corporate, Modern]",[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:23:43,1/4/2018 2:23:43
